Transient_calculation_time: 0.182456
Transient_calculation_time: 0.184882
Transient_calculation_time: 0.183749
Transient_calculation_time: 0.187569
Transient_calculation_time: 0.182337
Transient_calculation_time: 0.187886
Transient_calculation_time: 0.182818
Transient_calculation_time: 0.188736
Transient_calculation_time: 0.184795
Transient_calculation_time: 0.1873
Transient_calculation_time: 0.182765
Transient_calculation_time: 0.186234
Transient_calculation_time: 0.182487
Transient_calculation_time: 0.18536
Transient_calculation_time: 0.18448
Transient_calculation_time: 0.18645
Transient_calculation_time: 0.182624
Transient_calculation_time: 0.186037
Transient_calculation_time: 0.183047
Transient_calculation_time: 0.188051
Transient_calculation_time: 0.182971
Transient_calculation_time: 0.187575
Transient_calculation_time: 0.182282
Transient_calculation_time: 0.185586
Transient_calculation_time: 0.183623
Transient_calculation_time: 0.186425
Transient_calculation_time: 0.183268
Transient_calculation_time: 0.182598
Transient_calculation_time: 0.183563
Transient_calculation_time: 0.188877
Transient_calculation_time: 0.183916
Transient_calculation_time: 0.188003
Transient_calculation_time: 0.18294
Transient_calculation_time: 0.188615
Transient_calculation_time: 0.182961
Transient_calculation_time: 0.18827
Transient_calculation_time: 0.184359
Transient_calculation_time: 0.189565
Transient_calculation_time: 0.183148
Transient_calculation_time: 0.185616
Transient_calculation_time: 0.182064
Transient_calculation_time: 0.186456
Transient_calculation_time: 0.182865
Transient_calculation_time: 0.185818
Transient_calculation_time: 0.183697
Transient_calculation_time: 0.188197
Transient_calculation_time: 0.184799
Transient_calculation_time: 0.188127
Transient_calculation_time: 0.182753
Transient_calculation_time: 0.188708
Transient_calculation_time: 0.183977
Transient_calculation_time: 0.188572
Transient_calculation_time: 0.183537
Transient_calculation_time: 0.18812
Transient_calculation_time: 0.182553
Transient_calculation_time: 0.182368
Transient_calculation_time: 0.18478
Transient_calculation_time: 0.188059
Transient_calculation_time: 0.183791
Transient_calculation_time: 0.187685
Transient_calculation_time: 0.181208
Transient_calculation_time: 0.18834
Transient_calculation_time: 0.183432
Transient_calculation_time: 0.185998
Transient_calculation_time: 0.184661
Transient_calculation_time: 0.182559
Transient_calculation_time: 0.186668
Transient_calculation_time: 0.182331
Transient_calculation_time: 0.189704
Transient_calculation_time: 0.181974
Transient_calculation_time: 0.18338
Transient_calculation_time: 0.18344
Transient_calculation_time: 0.188485
Transient_calculation_time: 0.182156
Transient_calculation_time: 0.188503
Transient_calculation_time: 0.182075
Transient_calculation_time: 0.185927
Transient_calculation_time: 0.182599
Transient_calculation_time: 0.188893
Transient_calculation_time: 0.181624
Transient_calculation_time: 0.186846
Transient_calculation_time: 0.181229
Transient_calculation_time: 0.184361
Transient_calculation_time: 0.182714
Transient_calculation_time: 0.189685
Transient_calculation_time: 0.181727
Transient_calculation_time: 0.184296
Transient_calculation_time: 0.188392
Transient_calculation_time: 0.182284
