Transient_calculation_time: 0.682659
Transient_calculation_time: 0.687845
Transient_calculation_time: 0.698585
Transient_calculation_time: 0.705518
Transient_calculation_time: 0.690525
Transient_calculation_time: 0.686863
Transient_calculation_time: 0.69305
Transient_calculation_time: 0.686456
Transient_calculation_time: 0.684356
Transient_calculation_time: 0.689799
Transient_calculation_time: 0.688752
Transient_calculation_time: 0.695236
Transient_calculation_time: 0.755118
Transient_calculation_time: 0.701915
Transient_calculation_time: 0.690374
Transient_calculation_time: 0.68758
Transient_calculation_time: 0.691269
Transient_calculation_time: 0.719832
Transient_calculation_time: 0.746564
Transient_calculation_time: 0.692192
Transient_calculation_time: 0.702639
Transient_calculation_time: 0.70804
Transient_calculation_time: 0.768066
Transient_calculation_time: 0.706704
Transient_calculation_time: 0.722163
Transient_calculation_time: 0.758999
Transient_calculation_time: 0.748339
Transient_calculation_time: 0.708516
Transient_calculation_time: 0.721177
Transient_calculation_time: 0.754129
Transient_calculation_time: 0.767065
Transient_calculation_time: 0.701436
Transient_calculation_time: 0.714372
Transient_calculation_time: 0.766003
Transient_calculation_time: 0.753108
Transient_calculation_time: 0.754519
Transient_calculation_time: 0.726841
Transient_calculation_time: 0.70603
Transient_calculation_time: 0.753629
Transient_calculation_time: 0.753241
Transient_calculation_time: 0.741056
Transient_calculation_time: 0.70306
Transient_calculation_time: 0.76825
Transient_calculation_time: 0.756741
Transient_calculation_time: 0.722441
Transient_calculation_time: 0.6934
Transient_calculation_time: 0.710197
Transient_calculation_time: 0.725159
Transient_calculation_time: 0.756089
Transient_calculation_time: 0.773113
Transient_calculation_time: 0.715457
Transient_calculation_time: 0.721476
Transient_calculation_time: 0.7583
Transient_calculation_time: 0.758848
Transient_calculation_time: 0.757192
Transient_calculation_time: 0.88588
Transient_calculation_time: 0.964345
Transient_calculation_time: 0.97754
Transient_calculation_time: 0.975581
Transient_calculation_time: 0.962407
Transient_calculation_time: 0.700849
Transient_calculation_time: 0.720926
Transient_calculation_time: 0.741876
Transient_calculation_time: 0.760099
Transient_calculation_time: 0.735774
Transient_calculation_time: 0.72196
Transient_calculation_time: 0.755503
Transient_calculation_time: 0.754229
Transient_calculation_time: 0.75383
Transient_calculation_time: 0.753613
Transient_calculation_time: 0.702062
Transient_calculation_time: 0.739354
Transient_calculation_time: 0.747096
Transient_calculation_time: 0.754141
Transient_calculation_time: 0.766002
Transient_calculation_time: 0.899224
Transient_calculation_time: 0.965055
