block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1618;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0051860092207789;3;
3138;miniXyce.x;;0.01;0.01;0.01;0.01;0.02;0.0070090913213789;2;
296;miniXyce.x;;0.01;0.01;0;0.01;0.02;0.010446488857269;2;
3814;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0024339477531612;4;
3161;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0024339477531612;4;
3330;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0026058650109917;4;
3117;miniXyce.x;;0.01;0.01;0;0.01;0.02;0.010967117734253;2;
3202;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0028786174952984;3;
1610;miniXyce.x;;0.01;0.01;0.02;0.02;0.02;0;1;
3331;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0072636343538761;2;
3709;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0027835553046316;3;
3429;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0030483095906675;3;
3129;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0030483095906675;3;
1606;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0028218964580446;3;
3149;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.003006488783285;3;
3169;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0070214169099927;2;
3170;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0070214169099927;2;
3140;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0070214169099927;2;
3636;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0028247183654457;3;
1623;miniXyce.x;;0.01;0.01;0;0.01;0.01;0.0028472766280174;3;
3802;miniXyce.x;;0.01;0.01;0.01;0.01;0.01;2.4651955754962e-05;2;
3333;miniXyce.x;;0.01;0.01;0.01;0.01;0.01;2.4651955754962e-05;2;
3124;miniXyce.x;;0;0;0;0.01;0.01;0.0034055327996612;2;
3163;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
3270;miniXyce.x;;0;0;0;0.01;0.01;0.0036137844435871;2;
3337;miniXyce.x;;0;0;0;0.01;0.01;0.0036137844435871;2;
1612;miniXyce.x;;0;0;0;0;0;8.6316853412427e-05;3;
3151;miniXyce.x;;0;0;0;0;0;8.6316853412427e-05;3;
3130;miniXyce.x;;0;0;0;0;0;8.6316853412427e-05;3;
8;miniXyce.x;;0;0;0;0.01;0.01;0.0035045456606895;2;
3637;miniXyce.x;;0;0;0;0.01;0.01;0.0035045456606895;2;
3639;miniXyce.x;;0;0;0;0.01;0.01;0.0035045456606895;2;
3334;miniXyce.x;;0;0;0;0.01;0.01;0.0035045456606895;2;
3822;miniXyce.x;;0;0;0;0;0;7.806571375113e-05;3;
3255;miniXyce.x;;0;0;0;0;0;7.806571375113e-05;3;
3165;miniXyce.x;;0;0;0;0;0;7.806571375113e-05;3;
1608;miniXyce.x;;0;0;0;0;0;8.0459729360882e-05;3;
3258;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
3339;miniXyce.x;;0;0;0;0;0;0.00011133880616399;2;
3518;miniXyce.x;;0;0;0;0;0;0.00011133880616399;2;
872;miniXyce.x;;0;0;0;0;0;7.2130378612201e-06;2;
3158;miniXyce.x;;0;0;0;0;0;7.2130378612201e-06;2;
3525;miniXyce.x;;0;0;0;0;0;7.2130378612201e-06;2;
1613;miniXyce.x;;0;0;0;0;0;9.9012824648526e-05;2;
3171;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
2732;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
3803;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
3148;miniXyce.x;;0;0;0.01;0.01;0.01;0;1;
3405;miniXyce.x;;0;0;0;0;0;0;1;
3368;miniXyce.x;;0;0;0;0;0;0;1;
3350;miniXyce.x;;0;0;0;0;0;0;1;
3524;miniXyce.x;;0;0;0;0;0;0;1;
3520;miniXyce.x;;0;0;0;0;0;0;1;
3118;miniXyce.x;;0;0;0;0;0;0;1;
3641;miniXyce.x;;0;0;0;0;0;0;1;
3640;miniXyce.x;;0;0;0;0;0;0;1;
3180;miniXyce.x;;0;0;0;0;0;0;1;
3648;miniXyce.x;;0;0;0;0;0;0;1;
3119;miniXyce.x;;0;0;0;0;0;0;1;
3265;miniXyce.x;;0;0;0;0;0;0;1;
3438;miniXyce.x;;0;0;0;0;0;0;1;
3123;miniXyce.x;;0;0;0;0;0;0;1;
2897;miniXyce.x;;0;0;0;0;0;0;1;
2898;miniXyce.x;;0;0;0;0;0;0;1;
3214;miniXyce.x;;0;0;0;0;0;0;1;
3274;miniXyce.x;;0;0;0;0;0;0;1;
3823;miniXyce.x;;0;0;0;0;0;0;1;
3444;miniXyce.x;;0;0;0;0;0;0;1;
3449;miniXyce.x;;0;0;0;0;0;0;1;
3428;miniXyce.x;;0;0;0;0;0;0;1;
3467;miniXyce.x;;0;0;0;0;0;0;1;
3517;miniXyce.x;;0;0;0;0;0;0;1;
3434;miniXyce.x;;0;0;0;0;0;0;1;
3115;miniXyce.x;;0;0;0;0;0;0;1;
3150;miniXyce.x;;0;0;0;0;0;0;1;
3806;miniXyce.x;;0;0;0;0;0;0;1;
3808;miniXyce.x;;0;0;0;0;0;0;1;
1620;miniXyce.x;;0;0;0;0;0;0;1;
1621;miniXyce.x;;0;0;0;0;0;0;1;
1609;miniXyce.x;;0;0;0;0;0;0;1;
3343;miniXyce.x;;0;0;0;0;0;0;1;
3413;miniXyce.x;;0;0;0;0;0;0;1;
1650;miniXyce.x;;0;0;0;0;0;0;1;
3643;miniXyce.x;;0;0;0;0;0;0;1;
3645;miniXyce.x;;0;0;0;0;0;0;1;
3256;miniXyce.x;;0;0;0;0;0;0;1;
3166;miniXyce.x;;0;0;0;0;0;0;1;
3692;miniXyce.x;;0;0;0;0;0;0;1;
3125;miniXyce.x;;0;0;0;0;0;0;1;
